productID,carat,cut,color,clarity,depth,table,price,x,y,z
48906,0.7,Ideal,I,VS2,62.4,56,2056,5.71,5.66,3.55
48907,0.72,Good,H,SI2,57.9,58,2056,5.98,5.91,3.44
48908,0.51,Premium,F,VVS2,62.3,58,2056,5.1,5.08,3.17
48909,0.7,Premium,G,SI2,58.1,60,2056,5.81,5.79,3.37
48910,0.51,Ideal,D,VS2,62.5,56,2056,5.13,5.11,3.2
48911,0.73,Very Good,G,SI2,62.2,58,2057,5.71,5.77,3.57
48912,0.7,Very Good,G,SI2,60.6,58,2057,5.72,5.77,3.48
48913,0.61,Very Good,I,IF,60.2,57,2057,5.49,5.58,3.33
48914,0.59,Ideal,G,VS2,61.9,56,2057,5.38,5.42,3.34
48915,0.56,Ideal,D,VS1,62.6,55,2057,5.25,5.29,3.3
48916,0.69,Good,E,VS2,58.7,64,2057,5.73,5.79,3.38
48917,0.7,Very Good,H,SI2,60.7,57,2058,5.72,5.75,3.48
48918,0.7,Very Good,G,SI2,62.6,56,2058,5.65,5.69,3.55
48919,0.7,Very Good,I,SI1,59.4,62,2058,5.77,5.82,3.44
48920,0.72,Ideal,F,SI2,61.9,57,2058,5.74,5.79,3.57
48921,0.72,Premium,F,SI2,61.7,58,2058,5.73,5.78,3.55
48922,0.7,Good,F,SI1,63.1,64,2058,5.58,5.61,3.53
48923,0.7,Very Good,F,SI1,58.4,63,2058,5.77,5.84,3.39
48924,0.56,Ideal,G,VVS2,60.7,56,2058,5.32,5.33,3.23
48925,0.7,Ideal,E,SI1,61.8,57,2058,5.71,5.68,3.52
48926,0.74,Good,J,SI1,59.9,64,2058,5.82,5.86,3.5
48927,1,Premium,H,I1,62.7,59,2058,6.39,6.33,3.98
48928,0.73,Ideal,E,SI2,59.9,57,2059,5.87,5.82,3.5
48929,0.57,Premium,G,VVS2,60.2,60,2059,5.44,5.36,3.25
48930,0.53,Ideal,H,IF,61.4,55,2059,5.21,5.24,3.21
48931,0.48,Ideal,F,IF,62,54,2059,5,5.05,3.11
48932,0.7,Good,F,SI1,64.3,63,2059,5.58,5.55,3.58
48933,0.64,Very Good,H,VVS2,60,59,2060,5.59,5.65,3.37
48934,0.64,Very Good,G,VS1,60.4,62,2060,5.54,5.58,3.36
48935,0.54,Ideal,G,VVS2,61.5,57,2060,5.21,5.26,3.22
48936,0.71,Premium,F,SI2,62.3,60,2060,5.67,5.7,3.54
48937,0.74,Fair,G,SI1,64.8,59,2060,5.63,5.6,3.64
48938,0.51,Premium,E,VVS2,61,61,2060,5.17,5.13,3.14
48939,0.57,Ideal,G,VS1,61.1,57,2060,5.34,5.36,3.27
48940,0.71,Very Good,J,VS1,62.4,58,2061,5.67,5.7,3.55
48941,0.7,Ideal,E,SI2,62,56,2061,5.71,5.74,3.55
48942,0.6,Ideal,E,VS2,62,57,2061,5.41,5.42,3.36
48943,0.6,Ideal,D,VS2,62.8,57,2061,5.37,5.39,3.38
48944,0.6,Ideal,G,VS1,62.2,55,2061,5.41,5.45,3.38
48945,0.57,Ideal,E,VS1,60.8,54.8,2061,5.36,5.4,3.27
48946,0.56,Ideal,D,SI1,61.8,55,2061,5.32,5.36,3.3
48947,0.53,Premium,E,VS2,59.6,58,2061,5.36,5.32,3.18
48948,0.51,Very Good,E,VVS2,60,58,2062,5.19,5.21,3.12
48949,0.71,Very Good,J,VS1,63.3,57,2062,5.59,5.69,3.57
48950,0.7,Good,F,SI2,62.2,59,2062,5.62,5.64,3.5
48951,0.72,Good,J,VS1,63.7,54,2062,5.71,5.68,3.63
48952,0.62,Ideal,D,SI1,62.2,55,2062,5.51,5.45,3.41
48953,0.51,Very Good,G,IF,63.8,58,2063,5.06,5.09,3.24
48954,0.71,Very Good,I,SI1,60.2,58,2063,5.76,5.83,3.49
48955,0.52,Ideal,G,VVS1,61.6,55,2063,5.14,5.18,3.18
48956,0.51,Ideal,H,IF,59.6,59,2063,5.2,5.24,3.11
48957,0.64,Good,F,VS2,59.3,60.7,2063,5.59,5.66,3.34
48958,0.64,Fair,F,VS2,57,62.5,2063,5.67,5.78,3.26
48959,0.52,Very Good,F,VVS2,62.1,58,2064,5.12,5.16,3.19
48960,0.52,Very Good,F,VVS2,58.9,60,2064,5.23,5.3,3.1
48961,0.55,Ideal,G,VVS2,60.8,56.9,2064,5.27,5.31,3.22
48962,0.55,Ideal,G,VVS2,61.2,55.8,2064,5.27,5.33,3.24
48963,0.55,Ideal,G,VVS2,62,53.8,2064,5.25,5.28,3.27
48964,0.63,Premium,E,VS1,61.8,60,2064,5.51,5.49,3.4
48965,0.52,Ideal,F,VVS2,62.5,57,2064,5.15,5.19,3.23
48966,0.63,Ideal,I,VVS1,62.8,58,2064,5.44,5.49,3.43
48967,0.98,Premium,I,I1,59.6,60,2064,6.43,6.3,3.79
48968,0.98,Premium,I,I1,62.5,60,2064,6.31,6.25,3.93
48969,0.52,Ideal,G,VVS1,60.7,55,2065,5.19,5.29,3.18
48970,0.57,Ideal,F,VS1,61.4,55,2065,5.38,5.39,3.3
48971,0.5,Good,D,VVS2,57.8,62,2065,5.23,5.28,3.04
48972,0.6,Good,E,VS1,58.1,63,2065,5.53,5.63,3.24
48973,0.62,Premium,F,VS2,61.4,59,2065,5.5,5.47,3.37
48974,0.72,Very Good,J,VS1,62.8,58,2066,5.71,5.73,3.59
48975,0.72,Very Good,J,VS1,64,57,2066,5.67,5.71,3.64
48976,0.67,Very Good,I,IF,61.4,56,2066,5.59,5.65,3.45
48977,0.56,Ideal,G,VVS2,61.6,55,2066,5.32,5.35,3.28
48978,0.7,Very Good,H,SI1,60.9,62,2066,5.67,5.72,3.47
48979,0.7,Good,H,SI1,63.4,61,2066,5.58,5.62,3.55
48980,0.7,Very Good,H,SI1,62.4,59,2066,5.63,5.75,3.55
48981,0.7,Good,H,SI1,63.8,58,2066,5.59,5.66,3.59
48982,0.7,Very Good,E,SI2,63.1,54,2066,5.73,5.65,3.59
48983,0.56,Ideal,D,VS2,61.4,55,2066,5.35,5.33,3.28
48984,0.56,Ideal,D,VS2,60.6,56,2066,5.37,5.33,3.24
48985,0.56,Ideal,D,VS2,61.4,57,2066,5.36,5.32,3.28
48986,0.56,Ideal,D,VS2,61.2,56,2066,5.35,5.3,3.26
48987,0.56,Ideal,D,VS2,60.9,56,2066,5.36,5.31,3.25
48988,0.56,Ideal,D,VS2,60.9,56,2066,5.35,5.32,3.25
48989,0.56,Ideal,D,VS2,61,57,2066,5.35,5.28,3.24
48990,0.56,Ideal,D,VS2,61.1,56,2066,5.33,5.3,3.25
48991,0.56,Premium,D,VS2,61.1,58,2066,5.34,5.3,3.25
48992,0.56,Ideal,D,VS2,62.8,57,2066,5.29,5.25,3.31
48993,0.56,Ideal,D,VS2,61.9,57,2066,5.3,5.26,3.27
48994,0.56,Ideal,D,VS2,61.6,56,2066,5.31,5.27,3.26
48995,0.56,Ideal,D,VS2,61.5,57,2066,5.33,5.28,3.26
48996,0.56,Ideal,D,VS2,62.2,56,2066,5.28,5.24,3.27
48997,0.56,Ideal,D,VS2,62.1,57,2066,5.28,5.25,3.27
48998,0.51,Ideal,D,VS1,61.6,57,2066,5.16,5.13,3.17
48999,0.56,Ideal,E,VS2,61.1,57,2066,5.37,5.33,3.27
49000,1.05,Good,E,I1,64.1,58,2066,6.46,6.32,4.09
49001,0.53,Ideal,D,VS2,60.8,56,2067,5.24,5.27,3.2
49002,0.58,Ideal,D,VS1,61.4,57,2067,5.41,5.34,3.3
49003,0.5,Very Good,D,VS1,62.1,58,2068,5.07,5.1,3.16
49004,0.59,Very Good,E,VS2,60.8,57,2068,5.37,5.42,3.28
49005,0.72,Ideal,G,SI2,61.9,57,2068,5.73,5.77,3.56
49006,0.72,Good,I,VS2,63.3,59,2068,5.62,5.66,3.57
49007,0.96,Fair,G,I1,64.5,60,2068,6.16,6.11,3.96
49008,0.57,Ideal,E,VS1,61.4,57,2068,5.37,5.32,3.28
49009,0.6,Ideal,E,SI1,61.2,57,2069,5.43,5.45,3.33
49010,0.74,Fair,E,SI1,66,56,2069,5.6,5.67,3.72
49011,0.57,Premium,E,VS2,61.9,60,2069,5.35,5.31,3.3
49012,0.7,Very Good,F,SI2,62.3,58,2070,5.65,5.71,3.54
49013,0.59,Ideal,G,VVS2,62.2,56,2070,5.4,5.37,3.35
49014,0.5,Ideal,G,VVS1,62.7,57,2070,5.1,5.07,3.19
49015,0.5,Very Good,G,VVS1,63.3,56,2070,5.1,5.07,3.22
49016,0.5,Premium,G,VVS1,61,60,2070,5.12,5.08,3.11
49017,0.5,Ideal,G,VVS1,62.2,56,2070,5.12,5.1,3.18
49018,0.5,Premium,G,VVS1,62.3,59,2070,5.04,5.01,3.13
49019,0.69,Fair,G,VS1,57.8,66,2070,5.9,5.84,3.39
49020,0.69,Very Good,I,VS2,63.3,57,2070,5.64,5.57,3.55
49021,0.75,Premium,I,SI2,61.1,57,2070,5.88,5.84,3.58
49022,0.75,Premium,G,SI2,58.8,60,2070,5.99,5.89,3.49
49023,0.58,Premium,G,VS1,59.9,58,2071,5.49,5.37,3.25
49024,0.71,Very Good,G,SI1,64.2,56,2072,5.6,5.65,3.61
49025,0.71,Good,F,SI2,63.6,60,2072,5.64,5.61,3.58
49026,0.71,Premium,F,SI2,62.6,59,2072,5.64,5.6,3.52
49027,0.62,Ideal,F,VS1,62.3,56,2073,5.43,5.46,3.39
49028,0.72,Very Good,I,SI1,63.3,57,2074,5.73,5.67,3.61
49029,0.7,Very Good,G,SI1,60.7,58,2074,5.7,5.73,3.47
49030,0.7,Very Good,H,VS2,62.2,56,2074,5.69,5.75,3.56
49031,0.7,Premium,H,VS2,62.2,58,2074,5.69,5.72,3.55
49032,0.7,Good,G,SI1,63.5,61,2074,5.61,5.64,3.57
49033,0.7,Ideal,G,SI1,61.2,57,2074,5.71,5.79,3.52
49034,0.8,Premium,J,SI2,61.4,57,2074,5.99,5.93,3.66
49035,0.68,Good,F,SI1,58.1,60,2074,5.8,5.91,3.4
49036,0.72,Good,G,SI1,64,59,2074,5.63,5.59,3.59
49037,0.64,Premium,D,SI1,62.3,58,2074,5.53,5.49,3.43
49038,0.78,Premium,H,SI2,59.7,59,2074,6.03,5.97,3.58
49039,0.64,Ideal,F,VS2,62.5,56,2074,5.55,5.53,3.46
49040,0.72,Premium,I,VVS2,62,56,2074,5.75,5.73,3.56
49041,0.72,Ideal,F,SI2,61.6,57,2074,5.75,5.68,3.52
49042,0.82,Ideal,I,SI2,61.1,57,2075,6.05,6.09,3.71
49043,0.56,Ideal,E,VS1,61.7,57,2075,5.3,5.32,3.27
49044,0.7,Premium,F,SI2,62.6,58,2075,5.64,5.6,3.52
49045,0.51,Ideal,E,VS1,62.8,57,2075,5.1,5.07,3.2
49046,0.61,Premium,F,VS2,59.6,61,2075,5.58,5.5,3.3
49047,0.7,Fair,F,SI2,65.3,55,2075,5.6,5.49,3.62
49048,0.51,Ideal,E,VS1,61.8,55,2075,5.15,31.8,5.12
49049,0.71,Very Good,H,SI1,62.4,58,2076,5.67,5.7,3.55
49050,0.71,Very Good,H,SI1,61.4,58,2076,5.72,5.78,3.53
49051,0.71,Very Good,H,SI1,61.2,56,2076,5.69,5.72,3.49
49052,0.61,Good,F,VS1,61.9,60,2076,5.39,5.41,3.34
49053,0.7,Very Good,H,SI2,60,60,2077,5.76,5.8,3.47
49054,0.55,Ideal,G,VVS1,61.2,56,2077,5.27,5.3,3.24
49055,0.55,Ideal,G,VVS1,60,56,2077,5.35,5.39,3.21
49056,0.58,Very Good,G,VVS2,62,57,2078,5.33,5.34,3.31
49057,0.59,Ideal,D,VS2,61.7,56,2078,5.39,5.41,3.33
49058,0.52,Very Good,F,VVS2,61.5,57,2079,5.18,5.22,3.19
49059,0.72,Very Good,G,SI2,62.5,56,2079,5.68,5.71,3.56
49060,0.6,Ideal,E,VS2,61.2,56,2079,5.44,5.45,3.33
49061,0.55,Ideal,E,VS1,61.9,55,2079,5.3,5.24,3.25
49062,0.7,Ideal,I,SI2,62.1,57,2079,5.66,5.71,3.53
49063,0.72,Ideal,G,SI2,62.1,54,2079,5.77,5.82,3.6
49064,0.72,Ideal,G,SI2,62.5,57,2079,5.71,5.75,3.58
49065,0.66,Ideal,D,SI1,62.7,55,2079,5.56,5.61,3.5
49066,0.52,Fair,E,VVS2,57.2,64,2079,5.27,5.36,3.04
49067,0.55,Ideal,E,VS1,62.2,55,2079,5.26,5.22,3.26
49068,0.55,Ideal,E,VS1,61.7,55,2079,5.29,5.27,3.26
49069,0.55,Ideal,E,VS1,61.1,55,2079,5.33,5.3,3.25
49070,0.7,Good,E,SI1,59.8,64,2079,5.75,5.69,3.42
49071,0.55,Ideal,D,VS2,58.5,58,2079,5.42,5.39,3.16
49072,0.55,Ideal,F,VS1,61.2,56,2079,5.33,5.28,3.25
49073,0.67,Very Good,G,VS2,60.4,61,2080,5.61,5.64,3.4
49074,0.54,Ideal,G,VVS1,62.2,56,2080,5.19,5.22,3.24
49075,0.54,Ideal,G,VVS1,62.2,56,2080,5.18,5.23,3.24
49076,1.06,Very Good,G,I1,60.7,63,2080,6.59,6.56,3.99
49077,0.71,Very Good,G,SI2,61.3,58,2081,5.73,5.75,3.52
49078,0.5,Premium,F,VVS1,61.1,55,2081,5.15,5.13,3.14
49079,0.5,Good,G,IF,64,55,2081,5.08,5.05,3.24
49080,0.68,Premium,G,VS2,61.6,59,2081,5.65,5.64,3.48
49081,0.56,Ideal,G,VVS2,61.6,56,2081,5.32,5.29,3.27
49082,0.61,Very Good,G,VS1,62.7,57,2082,5.36,5.43,3.38
49083,0.58,Very Good,E,VS1,62.9,54,2082,5.31,5.34,3.35
49084,0.58,Very Good,E,VS1,61.8,55,2082,5.35,5.39,3.32
49085,0.51,Ideal,F,VVS2,62.2,57,2082,5.12,5.14,3.19
49086,0.5,Very Good,E,VVS2,61.7,61,2083,5.09,5.12,3.15
49087,0.75,Very Good,J,SI1,62.4,56,2083,5.78,5.82,3.62
49088,0.7,Good,H,VS2,63.8,60,2083,5.59,5.51,3.54
49089,0.51,Ideal,F,VVS2,62.2,57,2083,5.12,5.17,3.2
49090,0.54,Ideal,F,VS1,61.1,55,2083,5.26,5.32,3.23
49091,0.7,Ideal,I,SI1,59.9,59,2083,5.75,5.8,3.46
49092,0.7,Ideal,I,SI1,60.8,59,2083,5.74,5.78,3.5
49093,0.7,Ideal,I,SI1,62.1,58,2083,5.68,5.72,3.54
49094,0.62,Fair,F,VS1,60,64,2083,5.69,5.48,3.36
49095,0.82,Premium,J,SI1,62.2,58,2083,5.98,5.94,3.71
49096,0.51,Very Good,G,IF,59.3,57,2084,5.25,5.31,3.13
49097,0.64,Ideal,H,VVS1,61.1,55,2084,5.58,5.61,3.43
49098,0.58,Good,F,VS1,62.2,62,2084,5.37,5.44,3.36
49099,0.65,Very Good,I,VVS1,62.9,58,2085,5.51,5.53,3.47
49100,0.6,Very Good,E,VS2,62.9,59,2085,5.34,5.38,3.37
49101,0.51,Ideal,E,VS2,61.6,55,2085,5.16,5.19,3.19
49102,0.71,Ideal,J,VS1,62.3,55,2085,5.7,5.73,3.56
49103,0.51,Ideal,F,VS1,61.7,55,2085,5.14,5.17,3.18
49104,0.51,Ideal,F,VS1,60.9,56,2085,5.17,5.2,3.16
49105,0.56,Ideal,E,VS1,61.2,56,2085,5.3,5.34,3.26
49106,0.73,Good,H,SI2,60.9,65,2085,5.86,5.69,3.51
49107,0.77,Very Good,J,SI1,61,59,2086,5.94,5.99,3.64
49108,0.71,Fair,D,SI1,55.5,62,2086,6,5.97,3.32
49109,0.71,Very Good,G,SI2,63.4,56,2086,5.68,5.62,3.58
49110,0.47,Ideal,D,VS1,60.5,57,2086,5.04,5.07,3.06
49111,0.71,Ideal,H,SI2,62.1,56,2086,5.76,5.71,3.56
49112,0.73,Ideal,F,SI2,61.7,57,2087,5.78,5.82,3.58
49113,0.7,Premium,G,SI2,62,60,2087,5.7,5.62,3.51
49114,0.51,Premium,D,VVS2,61.6,59,2087,5.12,5.08,3.14
49115,0.54,Ideal,G,VVS1,61.3,56,2087,5.28,5.23,3.22
49116,0.71,Good,I,SI1,60.9,64,2087,5.72,5.67,3.47
49117,0.7,Very Good,G,SI1,63.3,57,2088,5.58,5.63,3.55
49118,0.71,Ideal,D,SI2,62.5,57,2088,5.7,5.73,3.57
49119,0.71,Very Good,F,SI1,60.7,57,2088,5.78,5.81,3.52
49120,0.71,Very Good,F,SI1,63,56,2088,5.65,5.72,3.58
49121,0.71,Fair,F,SI1,62.6,57,2088,5.73,5.68,3.57
49122,0.7,Good,H,SI1,61.9,62,2088,5.57,5.61,3.46
49123,0.62,Fair,F,VVS2,57.1,60,2088,5.65,5.7,3.24
49124,0.58,Ideal,F,VS1,62.1,56,2088,5.38,5.32,3.32
49125,0.8,Premium,J,SI1,60,60,2088,6.1,5.97,3.66
49126,0.77,Premium,I,SI1,60.4,58,2089,5.96,5.99,3.61
49127,0.7,Ideal,F,SI1,62.6,56,2089,5.66,5.69,3.55
49128,0.72,Ideal,G,SI2,62.1,55.3,2089,5.72,5.74,3.56
49129,0.64,Ideal,E,SI1,62,56,2089,5.57,5.53,3.44
49130,0.6,Ideal,E,SI1,62.3,55,2090,5.45,5.4,3.38
49131,0.54,Ideal,G,VVS2,61.5,54,2090,5.26,5.24,3.23
49132,0.54,Ideal,G,VVS2,61,56,2090,5.3,5.25,3.22
49133,0.54,Ideal,G,VVS2,60.6,56,2090,5.27,5.26,3.19
49134,0.54,Ideal,G,VVS2,62.1,56,2090,5.22,5.19,3.23
49135,0.54,Ideal,G,VVS2,61.4,55,2090,5.3,5.22,3.23
49136,0.54,Ideal,G,VVS2,61.8,56,2090,5.25,5.23,3.24
49137,0.54,Premium,G,VVS2,60.5,55,2090,5.28,5.24,3.18
49138,0.54,Good,F,VS1,63.7,55,2090,5.16,5.11,3.27
49139,0.6,Ideal,G,VS1,61.3,60,2091,5.39,5.41,3.31
49140,0.57,Ideal,D,VS1,61.7,56,2091,5.31,5.33,3.28
49141,0.52,Very Good,E,VS1,58.9,64,2092,5.23,5.3,3.1
49142,0.7,Very Good,F,SI2,62.8,56,2092,5.64,5.69,3.56
49143,0.52,Ideal,F,VVS2,61.5,55,2092,5.17,5.21,3.19
49144,0.7,Ideal,G,SI2,62.4,56,2092,5.65,5.67,3.53
49145,0.7,Good,E,SI2,59.7,63,2092,5.71,5.78,3.43
49146,0.7,Fair,E,SI2,64.6,53,2092,5.58,5.63,3.62
49147,0.73,Very Good,I,SI2,63,58,2093,5.71,5.75,3.61
49148,0.51,Ideal,F,VVS2,62.6,57,2093,5.1,5.13,3.2
49149,0.26,Very Good,E,VVS1,61.8,59,539,4.11,4.14,2.55
49150,0.33,Ideal,H,VS2,61.8,54,539,4.45,4.48,2.76
49151,0.33,Ideal,H,VS2,60.6,56,539,4.51,4.54,2.74
49152,0.33,Ideal,H,VS2,61.1,56,539,4.5,4.54,2.76
49153,0.33,Ideal,H,VS2,61,55,539,4.49,4.52,2.75
49154,0.3,Ideal,H,VS1,62.3,55.1,539,4.29,4.32,2.68
49155,0.3,Ideal,H,VS1,62.2,54,539,4.29,4.33,2.68
49156,0.39,Ideal,J,SI1,62.6,53,539,4.68,4.71,2.94
49157,0.41,Good,I,SI2,63.5,57,539,4.7,4.72,2.99
49158,0.41,Premium,I,SI2,61.6,59,539,4.76,4.79,2.94
49159,0.31,Good,H,VS1,64,59,539,4.25,4.28,2.73
49160,0.32,Very Good,G,SI1,62,58.5,540,4.36,4.41,2.72
49161,0.32,Ideal,I,VVS2,61.7,56,540,4.4,4.42,2.72
49162,0.24,Ideal,F,VVS2,61.4,59,540,4,4.05,2.47
49163,0.24,Ideal,F,VVS2,61.5,56,540,3.99,4.01,2.46
49164,0.35,Ideal,J,VVS1,62.1,53,540,4.53,4.55,2.82
49165,0.3,Ideal,I,VVS1,62.1,57,540,4.29,4.34,2.68
49166,0.3,Ideal,I,VVS1,61.8,54,540,4.32,4.35,2.68
49167,0.3,Ideal,I,VVS1,62.1,54,540,4.29,4.31,2.67
49168,0.4,Ideal,H,SI2,62.6,55,540,4.7,4.72,2.95
49169,0.4,Ideal,H,SI2,62.2,55,540,4.75,4.77,2.96
49170,0.34,Ideal,G,SI1,61.9,55,540,4.5,4.52,2.79
49171,0.34,Ideal,G,SI1,61.5,55,540,4.49,4.52,2.77
49172,0.34,Ideal,G,SI1,61.8,54,540,4.48,4.51,2.78
49173,0.3,Good,G,VVS2,57.9,61,540,4.4,4.42,2.56
49174,0.32,Ideal,G,SI2,63,56,540,4.35,4.32,2.73
49175,0.32,Premium,G,SI2,61.6,59,540,4.38,4.35,2.69
49176,0.32,Premium,G,SI2,62.4,59,540,4.4,4.35,2.73
49177,0.32,Ideal,G,SI2,62.5,55,540,4.4,4.37,2.74
49178,0.32,Very Good,F,SI2,63.5,56,540,4.37,4.35,2.77
49179,0.51,Ideal,F,VVS2,61.2,56,2093,5.17,5.19,3.17
49180,0.51,Premium,F,VVS2,60.5,59,2093,5.15,5.17,3.12
49181,0.72,Very Good,J,VVS1,61.4,61,2093,5.7,5.77,3.52
49182,0.51,Ideal,F,VVS2,62.2,56,2093,5.08,5.12,3.17
49183,0.51,Ideal,F,VVS2,62.4,57,2093,5.08,5.12,3.18
49184,0.75,Very Good,H,SI2,62.2,58,2093,5.77,5.83,3.61
49185,0.52,Good,G,IF,59.8,57,2093,5.24,5.27,3.14
49186,0.7,Fair,D,SI1,66,56,2093,5.45,5.52,3.62
49187,0.57,Premium,D,VS1,60.9,57,2093,5.43,5.37,3.29
49188,0.59,Very Good,E,VS2,60.6,60,2094,5.44,5.49,3.31
49189,0.6,Very Good,G,VS1,61.9,56,2094,5.41,5.45,3.36
49190,0.7,Very Good,H,SI2,63.4,55,2094,5.59,5.64,3.56
49191,0.79,Good,I,SI1,63.9,55,2095,5.85,5.8,3.72
49192,0.7,Very Good,G,SI1,62.2,58,2095,5.63,5.66,3.51
49193,0.57,Ideal,G,VVS2,60.7,55,2095,5.34,5.36,3.25
49194,0.57,Ideal,G,VVS2,61.7,56,2095,5.3,5.33,3.28
49195,0.57,Ideal,G,VVS2,61.7,54,2095,5.32,5.41,3.31
49196,0.79,Very Good,I,SI1,63.3,57,2095,5.86,5.83,3.7
49197,0.81,Very Good,G,SI2,63.2,60,2095,5.82,5.79,3.67
49198,0.58,Premium,G,VVS2,59.7,59,2095,5.45,5.4,3.24
49199,0.71,Good,H,SI1,63.5,57,2096,5.63,5.67,3.59
49200,0.71,Good,H,SI1,63.1,57,2096,5.61,5.65,3.55
49201,0.71,Good,H,SI1,63.5,57,2096,5.64,5.67,3.59
49202,0.71,Very Good,H,SI1,62.5,60,2096,5.68,5.75,3.57
49203,0.71,Premium,H,SI1,62.1,58,2096,5.72,5.75,3.56
49204,0.61,Very Good,D,VS1,62.4,57,2096,5.44,5.46,3.4
49205,0.71,Premium,E,SI2,60.4,61,2096,5.79,5.77,3.49
49206,0.57,Ideal,F,VS2,60.7,56,2096,5.37,5.41,3.27
49207,0.7,Ideal,J,SI1,60.3,57,2096,5.75,5.79,3.48
49208,0.7,Ideal,J,SI1,61,56,2096,5.69,5.82,3.51
49209,0.54,Ideal,H,IF,60.9,57,2096,5.26,5.31,3.22
49210,0.51,Ideal,G,IF,62.4,54,2096,5.12,5.17,3.21
49211,0.56,Ideal,F,VS1,62.1,56,2097,5.32,5.28,3.29
49212,0.71,Very Good,F,SI2,59,58,2098,5.84,5.89,3.46
49213,0.71,Very Good,F,SI2,63.6,56,2098,5.58,5.67,3.58
49214,0.71,Very Good,I,SI1,62,56,2098,5.69,5.72,3.54
49215,0.51,Ideal,F,VVS2,61.8,56,2098,5.13,5.16,3.18
49216,0.51,Ideal,F,VVS2,61.7,56,2098,5.14,5.16,3.18
49217,0.51,Ideal,F,VVS2,61.9,56,2098,5.09,5.14,3.16
49218,0.55,Ideal,I,IF,60.1,56,2098,5.33,5.38,3.22
49219,0.73,Good,J,VS2,60.8,63,2098,5.67,5.78,3.48
49220,1,Good,F,I1,63.9,59,2098,6.27,6.2,3.99
49221,0.53,Premium,E,SI1,61.8,60,2099,5.21,5.18,3.21
49222,0.72,Ideal,J,VS2,61.4,57,2099,5.76,5.8,3.55
49223,0.6,Ideal,F,VS2,60.9,55,2099,5.49,5.51,3.34
49224,0.57,Ideal,D,VS2,61.7,56,2099,5.3,5.37,3.29
49225,0.7,Ideal,E,SI2,62.9,56,2100,5.66,5.6,3.54
49226,0.7,Very Good,F,SI1,63.2,56,2100,5.61,5.5,3.51
49227,0.56,Very Good,E,VVS2,62.6,57,2100,5.25,5.23,3.28
49228,0.7,Very Good,F,SI2,61.2,57,2100,5.67,5.74,3.49
49229,0.5,Ideal,D,VVS2,60.4,54,2100,5.17,5.23,3.14
49230,0.81,Ideal,J,SI2,62.2,57,2100,5.95,5.92,3.69
49231,0.7,Good,F,SI2,59,57,2100,5.8,5.83,3.43
49232,0.54,Premium,D,VS1,61.1,58,2100,5.3,5.24,3.22
49233,0.7,Fair,H,VS1,62,73,2100,5.65,5.54,3.47
49234,0.7,Premium,G,SI2,61.3,58,2100,5.75,5.67,3.5
49235,0.5,Ideal,E,VS2,60.5,56,2100,5.18,5.16,3.13
49236,0.73,Very Good,J,VS2,62.7,57,2101,5.71,5.74,3.59
49237,0.73,Ideal,J,VS2,62.3,55,2101,5.74,5.78,3.59
49238,0.66,Good,G,VS2,58.1,59.9,2101,5.68,5.72,3.31
49239,0.55,Very Good,F,VVS2,63.1,56,2102,5.19,5.23,3.29
49240,0.51,Very Good,G,IF,62.6,56,2102,5.09,5.13,3.2
49241,0.48,Ideal,E,VVS2,60.7,56,2102,5.04,5.08,3.07
49242,0.75,Fair,F,SI2,65.1,57,2102,5.7,5.66,3.7
49243,0.62,Premium,E,VS2,60,59,2102,5.58,5.56,3.34
49244,0.73,Premium,H,SI2,61.2,58,2102,5.84,5.8,3.56
49245,0.71,Fair,F,SI2,65.2,55.5,2103,5.52,5.58,3.62
49246,0.57,Ideal,D,VS2,61.8,56,2103,5.34,5.31,3.29
49247,0.57,Ideal,D,VS2,61.4,56,2103,5.37,5.34,3.29
49248,0.59,Ideal,D,VS2,61.9,56,2103,5.39,5.34,3.32
49249,0.7,Very Good,D,SI2,63.7,58,2104,5.56,5.62,3.56
49250,0.71,Very Good,G,SI1,62.3,57,2104,5.7,5.76,3.57
49251,0.71,Good,I,VS1,63.8,53,2104,5.7,5.64,3.62
49252,0.71,Fair,I,VS1,64.5,56,2104,5.61,5.56,3.6
49253,0.75,Ideal,J,VS2,61.2,56,2104,5.86,5.9,3.6
49254,0.5,Ideal,G,IF,61.5,56,2104,5.11,5.14,3.15
49255,0.71,Premium,I,VS1,61.9,58,2104,5.76,5.71,3.55
49256,0.5,Very Good,E,VVS2,62.6,59,2105,5.02,5.05,3.15
49257,0.5,Very Good,E,VVS2,61.5,59,2105,5.08,5.1,3.13
49258,0.5,Very Good,E,VVS2,62,55,2105,5.08,5.11,3.16
49259,0.6,Premium,G,VVS2,59.7,60,2105,5.55,5.5,3.3
49260,0.6,Ideal,G,VS1,61.3,57,2105,5.4,5.47,3.33
49261,0.52,Ideal,E,VS1,61.9,55,2105,5.16,5.18,3.2
49262,0.58,Premium,E,VS1,60.7,58,2105,5.41,5.36,3.27
49263,0.5,Very Good,E,VVS2,59.1,61,2106,5.19,5.23,3.08
49264,0.75,Very Good,H,SI2,60.4,60,2106,5.89,5.93,3.57
49265,0.7,Very Good,H,SI1,63.5,57,2106,5.59,5.66,3.59
49266,0.74,Ideal,J,VVS2,61.7,55,2106,5.83,5.87,3.61
49267,0.7,Very Good,G,SI1,61.8,56,2106,5.7,5.76,3.54
